access_url,access_url_kind,availability,bioproject,data_level,dataset_id,eligibility,experiment_accession,file_id,format,local_biological_payload,name,note,repository_file_path,run_accession,schema_inspection,size_bytes,source_hashes,source_path,source_paths,source_url,sra_uid,study_accession,title,url,verification
https://www.ncbi.nlm.nih.gov/sra/SRR5092698,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409531,FLUFILE_7a7e7ec9516d26970b,,False,SRR5092698,,,SRR5092698,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092698,3501564,SRP091397,CW_121_5020_4_PB1,https://www.ncbi.nlm.nih.gov/sra/SRR5092698,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092697,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409530,FLUFILE_479d1081b74cb5c7f9,,False,SRR5092697,,,SRR5092697,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092697,3501563,SRP091397,CW_113_5007_2_PB1,https://www.ncbi.nlm.nih.gov/sra/SRR5092697,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092696,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409529,FLUFILE_f6002cd4011648b340,,False,SRR5092696,,,SRR5092696,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092696,3501562,SRP091397,CW_125_5007_3_PB1,https://www.ncbi.nlm.nih.gov/sra/SRR5092696,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092695,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409528,FLUFILE_1d99cf02cca0a89979,,False,SRR5092695,,,SRR5092695,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092695,3501561,SRP091397,CW_127_5006_3_MP,https://www.ncbi.nlm.nih.gov/sra/SRR5092695,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092694,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409527,FLUFILE_10b136c99477a856b7,,False,SRR5092694,,,SRR5092694,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092694,3501560,SRP091397,CW_129_5004_3_NP,https://www.ncbi.nlm.nih.gov/sra/SRR5092694,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092693,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409526,FLUFILE_88fde021dd3a6fc8d3,,False,SRR5092693,,,SRR5092693,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092693,3501559,SRP091397,CW_124_5019_3_PA,https://www.ncbi.nlm.nih.gov/sra/SRR5092693,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092692,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409525,FLUFILE_ae9b1d1b6237766b60,,False,SRR5092692,,,SRR5092692,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092692,3501558,SRP091397,CW_105_5004_4_NS,https://www.ncbi.nlm.nih.gov/sra/SRR5092692,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092691,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409524,FLUFILE_8db6f7ad268e34e8cd,,False,SRR5092691,,,SRR5092691,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092691,3501557,SRP091397,CW_111_5002_2_NS,https://www.ncbi.nlm.nih.gov/sra/SRR5092691,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092690,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409523,FLUFILE_bacd5f4ffbfb0a0096,,False,SRR5092690,,,SRR5092690,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092690,3501556,SRP091397,CW_112_5006_2_NA,https://www.ncbi.nlm.nih.gov/sra/SRR5092690,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092689,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409522,FLUFILE_d25679a3bdc3b00aee,,False,SRR5092689,,,SRR5092689,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092689,3501555,SRP091397,CW_115_5018_2_PA,https://www.ncbi.nlm.nih.gov/sra/SRR5092689,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092688,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409521,FLUFILE_623b0794d59fb9f30f,,False,SRR5092688,,,SRR5092688,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092688,3501554,SRP091397,CW_130_5002_3_PB2,https://www.ncbi.nlm.nih.gov/sra/SRR5092688,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092687,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409520,FLUFILE_2b59cdf6c8432eee12,,False,SRR5092687,,,SRR5092687,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092687,3501553,SRP091397,CW_108_5019_1_MP,https://www.ncbi.nlm.nih.gov/sra/SRR5092687,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092686,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409519,FLUFILE_871184b367b1e176c4,,False,SRR5092686,,,SRR5092686,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092686,3501552,SRP091397,CW_127_5006_3_NP,https://www.ncbi.nlm.nih.gov/sra/SRR5092686,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092685,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409518,FLUFILE_a046b73268a7d3f9ee,,False,SRR5092685,,,SRR5092685,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092685,3501551,SRP091397,CW_103_5001_2_NA,https://www.ncbi.nlm.nih.gov/sra/SRR5092685,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092684,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409517,FLUFILE_b6a7bf9ddfb0f36415,,False,SRR5092684,,,SRR5092684,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092684,3501550,SRP091397,CW_110_5021_1_NP,https://www.ncbi.nlm.nih.gov/sra/SRR5092684,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092683,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409516,FLUFILE_9ce23a97e02c79c209,,False,SRR5092683,,,SRR5092683,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092683,3501549,SRP091397,CW_103_5001_2_PB2,https://www.ncbi.nlm.nih.gov/sra/SRR5092683,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092682,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409515,FLUFILE_a83fc8c4ae1ee4fc1d,,False,SRR5092682,,,SRR5092682,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092682,3501548,SRP091397,CW_129_5004_3_HA,https://www.ncbi.nlm.nih.gov/sra/SRR5092682,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092681,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409514,FLUFILE_cf4d121952da290cc9,,False,SRR5092681,,,SRR5092681,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092681,3501547,SRP091397,CW_108_5019_1_NS,https://www.ncbi.nlm.nih.gov/sra/SRR5092681,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092680,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409513,FLUFILE_64d8dc85b330d315bd,,False,SRR5092680,,,SRR5092680,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092680,3501546,SRP091397,CW_117_5020_2_MP,https://www.ncbi.nlm.nih.gov/sra/SRR5092680,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092679,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409512,FLUFILE_9a8ec6d57526b2b11b,,False,SRR5092679,,,SRR5092679,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092679,3501545,SRP091397,CW_124_5019_3_NA,https://www.ncbi.nlm.nih.gov/sra/SRR5092679,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092678,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409511,FLUFILE_aed53a03ecdf42b3c6,,False,SRR5092678,,,SRR5092678,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092678,3501544,SRP091397,CW_122_5021_5_PB1,https://www.ncbi.nlm.nih.gov/sra/SRR5092678,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092677,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409510,FLUFILE_38ba8eeae417daa372,,False,SRR5092677,,,SRR5092677,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092677,3501543,SRP091397,CW_117_5020_2_NS,https://www.ncbi.nlm.nih.gov/sra/SRR5092677,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092676,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409509,FLUFILE_c32c9b1ff107a3b699,,False,SRR5092676,,,SRR5092676,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092676,3501542,SRP091397,CW_101_5018_1_NA,https://www.ncbi.nlm.nih.gov/sra/SRR5092676,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092675,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409508,FLUFILE_7d38f01a2028e0f6be,,False,SRR5092675,,,SRR5092675,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092675,3501541,SRP091397,CW_127_5006_3_HA,https://www.ncbi.nlm.nih.gov/sra/SRR5092675,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092674,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409507,FLUFILE_3a33cb287954b33274,,False,SRR5092674,,,SRR5092674,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092674,3501540,SRP091397,CW_102_5007_1_NP,https://www.ncbi.nlm.nih.gov/sra/SRR5092674,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092673,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409506,FLUFILE_73256aea7c6b3fcc54,,False,SRR5092673,,,SRR5092673,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092673,3501539,SRP091397,CW_114_5017_2_MP,https://www.ncbi.nlm.nih.gov/sra/SRR5092673,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092672,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409505,FLUFILE_6b0586013d8170eed4,,False,SRR5092672,,,SRR5092672,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092672,3501538,SRP091397,CW_114_5017_2_NS,https://www.ncbi.nlm.nih.gov/sra/SRR5092672,public_SRA_metadata
https://www.ncbi.nlm.nih.gov/sra/SRR5092671,repository_or_publication_landing_page,public,PRJNA347853,raw_sequence_reads,FLU:SRP091397,included_human_influenza_challenge,SRX2409504,FLUFILE_4b14dccaf70ea7de92,,False,SRR5092671,,,SRR5092671,not_inspected_at_biological_file_level,,"{""data_dictionary/sources/influenza/snapshots/PMC5126380.html"":""958f1a1040292570eebb8fff7c9ac4bb2f900fa6c8085cd439c0517121511f27"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json"":""207c715e471e861d328810bbf39ad7a9e1b8b4ced5312442d8c89aab2df89514""}",data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json,"[""data_dictionary/sources/influenza/snapshots/PMC5126380.html"",""data_dictionary/sources/influenza/snapshots/sra_viral_summaries_all.json""]",https://www.ncbi.nlm.nih.gov/sra/SRR5092671,3501537,SRP091397,CW_103_5001_2_PB1,https://www.ncbi.nlm.nih.gov/sra/SRR5092671,public_SRA_metadata
