access_level,declared_snapshot_path,doi,hash_matched_local_snapshot,matching_local_paths,raw_biological_data_claim,scope,snapshot_sha256,source_id,source_key,source_type,title,url
full_article_inspected_via_Chrome_selected_passages_archived,research/cytokine_expansion/snapshots/PMC4709758_selected.txt,10.1155/2015/436067,True,"[""atlas/releases/0.2.0/input_snapshot/research/cytokine_expansion/snapshots/PMC4709758_selected.txt"",""atlas/research/cytokine_expansion/snapshots/PMC4709758_selected.txt""]","Source registry records document evidence access, not raw biological file availability.",preserved_baseline_0.2.0,31c3de47536fbbddcfbd7576b9778d3fd4ec0a3aa66ae8e9f75456c3d80480eb,XCI-S05,preserved_baseline_0.2.0:XCI-S05,primary_study,Gene Expression Profiling of IL-17A-Treated Synovial Fibroblasts from the Human Temporomandibular Joint,https://pmc.ncbi.nlm.nih.gov/articles/PMC4709758/
full_article_inspected_via_Chrome_selected_passages_archived,research/cytokine_expansion/snapshots/PMC3656131_selected.txt,10.1038/jid.2012.512,True,"[""atlas/releases/0.2.0/input_snapshot/research/cytokine_expansion/snapshots/PMC3656131_selected.txt"",""atlas/research/cytokine_expansion/snapshots/PMC3656131_selected.txt""]","Source registry records document evidence access, not raw biological file availability.",preserved_baseline_0.2.0,88996d97ce409e8181e32b8ec75f5ead269caabcd2e79452769a95ca1710a9c5,XCI-S06,preserved_baseline_0.2.0:XCI-S06,primary_study,IL-1R1 signaling facilitates Munro’s microabscess formation in psoriasiform imiquimod-induced skin inflammation,https://pmc.ncbi.nlm.nih.gov/articles/PMC3656131/
full_article_inspected_via_Chrome_selected_passages_archived,research/cytokine_expansion/snapshots/PMC9576869_selected.txt,10.3389/fimmu.2022.984045,True,"[""atlas/releases/0.2.0/input_snapshot/research/cytokine_expansion/snapshots/PMC9576869_selected.txt"",""atlas/research/cytokine_expansion/snapshots/PMC9576869_selected.txt""]","Source registry records document evidence access, not raw biological file availability.",preserved_baseline_0.2.0,12ba8b0c2948b4072686e7b70fa621bb1a53bdebbc76d0dbc8547a1bd1b8608a,XCI-S07,preserved_baseline_0.2.0:XCI-S07,primary_study,Dermal fibroblasts are the key sensors of aseptic skin inflammation through interleukin 1 release by lesioned keratinocytes,https://pmc.ncbi.nlm.nih.gov/articles/PMC9576869/
full_article_inspected_via_Chrome_selected_passages_archived,research/cytokine_expansion/snapshots/PMC2673366_selected.txt,10.1111/j.1365-2567.2008.02903.x,True,"[""atlas/releases/0.2.0/input_snapshot/research/cytokine_expansion/snapshots/PMC2673366_selected.txt"",""atlas/research/cytokine_expansion/snapshots/PMC2673366_selected.txt""]","Source registry records document evidence access, not raw biological file availability.",preserved_baseline_0.2.0,8743d685793f380d13a8188302d3c0e81fd2958dfb3bfad5d058a9c3d0b8536b,XCI-S08,preserved_baseline_0.2.0:XCI-S08,primary_study,Human mid-gestation amniotic fluid contains interleukin-16 bioactivity,https://pmc.ncbi.nlm.nih.gov/articles/PMC2673366/
full_text_methods_results_excerpts,research/chemokine_expansion/snapshots/followup_fullmethods1.json,10.1172/JCI119145,True,"[""atlas/releases/0.2.0/input_snapshot/research/chemokine_expansion/snapshots/followup_fullmethods1.json"",""atlas/research/chemokine_expansion/snapshots/followup_fullmethods1.json""]","Source registry records document evidence access, not raw biological file availability.",preserved_baseline_0.2.0,2878795f19b69d040debb0a455dc5a71971059d6cd403ace304a1f3c73b4655a,XCH_S001,preserved_baseline_0.2.0:XCH_S001,primary_study,Chemokine receptor usage by human eosinophils. The importance of CCR3 demonstrated using an antagonistic monoclonal antibody.,https://pubmed.ncbi.nlm.nih.gov/9005985/
full_text_chrome_selected_passages,research/chemokine_expansion/snapshots/Provost2013_chrome.txt,10.1189/jlb.0212074,True,"[""atlas/releases/0.2.0/input_snapshot/research/chemokine_expansion/snapshots/Provost2013_chrome.txt"",""atlas/research/chemokine_expansion/snapshots/Provost2013_chrome.txt""]","Source registry records document evidence access, not raw biological file availability.",preserved_baseline_0.2.0,db3e82e3879360f1ab9bc229f9b2f0c4338afe6d2226502fcea0d7dde57bce51,XCH_S002,preserved_baseline_0.2.0:XCH_S002,primary_study,CCL26/eotaxin-3 is more effective to induce the migration of eosinophils of asthmatics than CCL11/eotaxin-1 and CCL24/eotaxin-2,https://jlb.onlinelibrary.wiley.com/doi/full/10.1189/jlb.0212074
full_text_chrome_selected_passages,research/chemokine_expansion/snapshots/Godiska1997_chrome.txt,10.1084/jem.185.9.1595,True,"[""atlas/releases/0.2.0/input_snapshot/research/chemokine_expansion/snapshots/Godiska1997_chrome.txt"",""atlas/research/chemokine_expansion/snapshots/Godiska1997_chrome.txt""]","Source registry records document evidence access, not raw biological file availability.",preserved_baseline_0.2.0,e78920682e3c4dbae1c53fd441be4347b1b681c57c27e4d9735588fe5df6e5db,XCH_S003,preserved_baseline_0.2.0:XCH_S003,primary_study,"Human macrophage-derived chemokine (MDC), a novel chemoattractant for monocytes, monocyte-derived dendritic cells, and natural killer cells",https://pubmed.ncbi.nlm.nih.gov/9151897/
full_text_tool_response,research/chemokine_expansion/snapshots/open1.json,10.1016/S0002-9440(10)64077-1,True,"[""atlas/releases/0.2.0/input_snapshot/research/chemokine_expansion/snapshots/open1.json"",""atlas/research/chemokine_expansion/snapshots/open1.json""]","Source registry records document evidence access, not raw biological file availability.",preserved_baseline_0.2.0,7d698aacc66a6779732ed19f39161b236edfd167dd490c6271f5a1732b10d2d6,XCH_S004,preserved_baseline_0.2.0:XCH_S004,primary_study,Macrophage-Derived Chemokine (MDC/CCL22) and CCR4 Are Involved in the Formation of T Lymphocyte-Dendritic Cell Clusters in Human Inflamed Skin and Secondary Lymphoid Tissue,https://pmc.ncbi.nlm.nih.gov/articles/PMC1891894/
abstract,research/chemokine_expansion/snapshots/open3.json,10.1126/science.7682337,True,"[""atlas/releases/0.2.0/input_snapshot/research/chemokine_expansion/snapshots/open3.json"",""atlas/research/chemokine_expansion/snapshots/open3.json""]","Source registry records document evidence access, not raw biological file availability.",preserved_baseline_0.2.0,41d43672588a41471e8f6feb0e57e4b386a6ae66457f3e374d9313ae5ecb8a28,XCH_S005,preserved_baseline_0.2.0:XCH_S005,primary_study,Preferential migration of activated CD4+ and CD8+ T cells in response to MIP-1 alpha and MIP-1 beta.,https://pubmed.ncbi.nlm.nih.gov/7682337/
primary_article_excerpt,research/chemokine_expansion/snapshots/open3.json,10.1016/0022-1759(95)00087-q,True,"[""atlas/releases/0.2.0/input_snapshot/research/chemokine_expansion/snapshots/open3.json"",""atlas/research/chemokine_expansion/snapshots/open3.json""]","Source registry records document evidence access, not raw biological file availability.",preserved_baseline_0.2.0,41d43672588a41471e8f6feb0e57e4b386a6ae66457f3e374d9313ae5ecb8a28,XCH_S006,preserved_baseline_0.2.0:XCH_S006,primary_study,Chemotaxis of T lymphocytes on extracellular matrix proteins: Analysis of the in vitro method to quantitate chemotaxis of human T cells,https://www.sciencedirect.com/science/article/pii/002217599500087Q
full_text_chrome_selected_passages,research/chemokine_expansion/snapshots/Viney2014_chrome.txt,10.4049/jimmunol.1300232,True,"[""atlas/releases/0.2.0/input_snapshot/research/chemokine_expansion/snapshots/Viney2014_chrome.txt"",""atlas/research/chemokine_expansion/snapshots/Viney2014_chrome.txt""]","Source registry records document evidence access, not raw biological file availability.",preserved_baseline_0.2.0,98a580bc653e9a6d9acac0b081287f7389b81732f331e7118620965fc550a101,XCH_S007,preserved_baseline_0.2.0:XCH_S007,primary_study,Distinct conformations of the chemokine receptor CCR4 with implications for its targeting in allergy,https://pmc.ncbi.nlm.nih.gov/articles/PMC3965571/
full_text_primary_pdf_selected_passages,research/fulltext_followup/XCH_S008_Loetscher1996_selected_primary.json,10.1084/jem.184.3.963,True,"[""atlas/releases/0.2.0/input_snapshot/research/fulltext_followup/XCH_S008_Loetscher1996_selected_primary.json"",""atlas/research/fulltext_followup/XCH_S008_Loetscher1996_selected_primary.json""]","Source registry records document evidence access, not raw biological file availability.",preserved_baseline_0.2.0,8e2348c3968eb66097d95214eb45d8fdc4946b2f21b3a4a9449b7f97afe8976f,XCH_S008,preserved_baseline_0.2.0:XCH_S008,primary_study,"Chemokine receptor specific for IP10 and mig: structure, function, and expression in activated T-lymphocytes.",https://pmc.ncbi.nlm.nih.gov/articles/PMC2192763/
full_text_chrome_selected_passages,research/chemokine_expansion/snapshots/Agostini2001_chrome.txt,10.1016/S0002-9440(10)64126-0,True,"[""atlas/releases/0.2.0/input_snapshot/research/chemokine_expansion/snapshots/Agostini2001_chrome.txt"",""atlas/research/chemokine_expansion/snapshots/Agostini2001_chrome.txt""]","Source registry records document evidence access, not raw biological file availability.",preserved_baseline_0.2.0,a67f2adc3ad98ca5492909a6ce51ce7acf754730eb58e1fcd262a04e0077416b,XCH_S009,preserved_baseline_0.2.0:XCH_S009,primary_study,CXCR3 and Its Ligand CXCL10 Are Expressed by Inflammatory Cells Infiltrating Lung Allografts and Mediate Chemotaxis of T Cells at Sites of Rejection,https://pmc.ncbi.nlm.nih.gov/articles/PMC1891930/
full_text_chrome_selected_passages,research/chemokine_expansion/snapshots/ScalleyKim2012_chrome.txt,10.1371/journal.pone.0043332,True,"[""atlas/releases/0.2.0/input_snapshot/research/chemokine_expansion/snapshots/ScalleyKim2012_chrome.txt"",""atlas/research/chemokine_expansion/snapshots/ScalleyKim2012_chrome.txt""]","Source registry records document evidence access, not raw biological file availability.",preserved_baseline_0.2.0,d51cd8c1af55301b05ea981a56e9253281df189c09da41cf274fba0d4b21c5ea,XCH_S010,preserved_baseline_0.2.0:XCH_S010,primary_study,A Novel Highly Potent Therapeutic Antibody Neutralizes Multiple Human Chemokines and Mimics Viral Immune Modulation,https://pmc.ncbi.nlm.nih.gov/articles/PMC3422223/
full_text_relevant_methods_and_results_inspected,research/receptor_expansion/snapshots/xre_search2.json,10.1084/jem.20080452,True,"[""atlas/releases/0.2.0/input_snapshot/research/receptor_expansion/snapshots/xre_search2.json"",""atlas/research/receptor_expansion/snapshots/xre_search2.json""]","Source registry records document evidence access, not raw biological file availability.",preserved_baseline_0.2.0,13d75a13349dcfadd610dc3cf228ccb8f8a43c350a678aa1b5b653635c42c21d,XRE-S01,preserved_baseline_0.2.0:XRE-S01,primary_study,"Tuning sensitivity to IL-4 and IL-13: differential expression of IL-4Rα, IL-13Rα1, and γc regulates relative cytokine sensitivity",https://pmc.ncbi.nlm.nih.gov/articles/PMC2571934/
full_text_relevant_methods_and_results_inspected,research/receptor_expansion/snapshots/root_il1_full.json,10.1371/journal.pone.0031874,True,"[""atlas/releases/0.2.0/input_snapshot/research/receptor_expansion/snapshots/root_il1_full.json"",""atlas/research/receptor_expansion/snapshots/root_il1_full.json""]","Source registry records document evidence access, not raw biological file availability.",preserved_baseline_0.2.0,321f8d897377b06bad61a6ab1c5b1b314d8bb384d9ff57f119f8ce41294a5bf3,XRE-S02,preserved_baseline_0.2.0:XRE-S02,primary_study,Shear Stress Modulation of IL-1β-Induced E-Selectin Expression in Human Endothelial Cells,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0031874
full_text_relevant_methods_and_results_inspected,research/receptor_expansion/snapshots/root_lta_full.json,10.1371/journal.pone.0033106,True,"[""atlas/releases/0.2.0/input_snapshot/research/receptor_expansion/snapshots/root_lta_full.json"",""atlas/research/receptor_expansion/snapshots/root_lta_full.json""]","Source registry records document evidence access, not raw biological file availability.",preserved_baseline_0.2.0,3e3b32826dea23c9e7b718e126c3ff0938fc46a788ed675154c2c000e67176e6,XRE-S03,preserved_baseline_0.2.0:XRE-S03,primary_study,In Vivo Depletion of Lymphotoxin-Alpha Expressing Lymphocytes Inhibits Xenogeneic Graft-versus-Host-Disease,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0033106
full_text_relevant_methods_and_results_inspected,research/receptor_expansion/snapshots/root_search3.json,10.1182/blood.V87.8.3336.bloodjournal8783336,True,"[""atlas/releases/0.2.0/input_snapshot/research/receptor_expansion/snapshots/root_search3.json"",""atlas/research/receptor_expansion/snapshots/root_search3.json""]","Source registry records document evidence access, not raw biological file availability.",preserved_baseline_0.2.0,2efc4ce2ae19e59ae1298184570a38e6b3a29dee06dc0d0e2e4d17102f1ab9e9,XRE-S04,preserved_baseline_0.2.0:XRE-S04,primary_study,Migration of Human Monocytes in Response to Vascular Endothelial Growth Factor (VEGF) Is Mediated via the VEGF Receptor flt-1,https://www.sciencedirect.com/science/article/pii/S0006497120647383
full_text_relevant_methods_and_results_inspected,research/receptor_expansion/snapshots/root_il12_full.json,10.1158/2326-6066.CIR-16-0233,True,"[""atlas/releases/0.2.0/input_snapshot/research/receptor_expansion/snapshots/root_il12_full.json"",""atlas/research/receptor_expansion/snapshots/root_il12_full.json""]","Source registry records document evidence access, not raw biological file availability.",preserved_baseline_0.2.0,5c397f66d393b6d80c36fb74eccca1480b1a68961854ee3bb49800a81120fe7c,XRE-S05,preserved_baseline_0.2.0:XRE-S05,primary_study,Human Dendritic Cells Mitigate NK-Cell Dysfunction Mediated by Nonselective JAK1/2 Blockade,https://pmc.ncbi.nlm.nih.gov/articles/PMC5335862/
full_text_relevant_methods_and_results_inspected,research/receptor_expansion/snapshots/root_full_sources.json,10.1172/JCI119821,True,"[""atlas/releases/0.2.0/input_snapshot/research/receptor_expansion/snapshots/root_full_sources.json"",""atlas/research/receptor_expansion/snapshots/root_full_sources.json""]","Source registry records document evidence access, not raw biological file availability.",preserved_baseline_0.2.0,4b4b4601986daba61a336ebf3a6a763f2770456dbbf749ac9c76a05254abbbf7,XRE-S06,preserved_baseline_0.2.0:XRE-S06,primary_study,Retrograde inflammatory signaling from neutrophils to endothelial cells by soluble interleukin-6 receptor alpha.,https://www.jci.org/articles/view/119821
full_text_selected_methods_results,research/mechanisms_genetic/snapshots/MG01_selected_primary.txt,10.1016/j.cell.2017.03.007,True,"[""atlas/candidates/0.3.0/input_snapshot/research/mechanisms_genetic/snapshots/MG01_selected_primary.txt"",""atlas/research/mechanisms_genetic/snapshots/MG01_selected_primary.txt""]","Source registry records document evidence access, not raw biological file availability.",unreviewed_candidate_0.3.0,1b7d4a7034f0520e8c93f5c3c715f84a95c28c987f17e2532e6dcd5627db77c7,MG01,unreviewed_candidate_0.3.0:MG01,primary_study,Human Epistatic Interaction Controls IL7R Splicing and Increases Multiple Sclerosis Risk,https://pmc.ncbi.nlm.nih.gov/articles/PMC5456452/
primary_pdf_selected_methods_results,research/mechanisms_genetic/snapshots/MG02_Gregory_results_methods.txt,10.1038/ng2103,True,"[""atlas/candidates/0.3.0/input_snapshot/research/mechanisms_genetic/snapshots/MG02_Gregory_results_methods.txt"",""atlas/research/mechanisms_genetic/snapshots/MG02_Gregory_results_methods.txt""]","Source registry records document evidence access, not raw biological file availability.",unreviewed_candidate_0.3.0,46d1165731e6ba61e55e5e7ef0808bd8142383579fe3fa5ac7e3f28a5523fae3,MG02,unreviewed_candidate_0.3.0:MG02,primary_study,Interleukin 7 receptor alpha chain (IL7R) shows allelic and functional association with multiple sclerosis,https://www.nature.com/articles/ng2103
full_text_selected_methods_results,research/mechanisms_genetic/snapshots/MG03_selected_primary.txt,10.1038/s41467-019-12393-1,True,"[""atlas/candidates/0.3.0/input_snapshot/research/mechanisms_genetic/snapshots/MG03_selected_primary.txt"",""atlas/research/mechanisms_genetic/snapshots/MG03_selected_primary.txt""]","Source registry records document evidence access, not raw biological file availability.",unreviewed_candidate_0.3.0,b3e36dc04f248316dc575f56b05205e1f93a92c43023c33a5eda69119d868fa5,MG03,unreviewed_candidate_0.3.0:MG03,primary_study,Context-specific regulation of surface and soluble IL7R expression by an autoimmune risk allele,https://pmc.ncbi.nlm.nih.gov/articles/PMC6783569/
full_text_selected_methods_results,research/mechanisms_genetic/snapshots/MG04_CD4_results.txt,10.1186/s13059-024-03176-z,True,"[""atlas/candidates/0.3.0/input_snapshot/research/mechanisms_genetic/snapshots/MG04_CD4_results.txt"",""atlas/research/mechanisms_genetic/snapshots/MG04_CD4_results.txt""]","Source registry records document evidence access, not raw biological file availability.",unreviewed_candidate_0.3.0,eefb8d111de51c8af999499eb6455ffd064ec91549f4033b2caed4d870798be4,MG04,unreviewed_candidate_0.3.0:MG04,primary_study,Mapping the functional impact of non-coding regulatory elements in primary T cells through single-cell CRISPR screens,https://link.springer.com/article/10.1186/s13059-024-03176-z
full_text_selected_methods_results,research/mechanisms_genetic/snapshots/MG05_fulltext.html,10.1038/s41586-024-07501-1,True,"[""atlas/candidates/0.3.0/input_snapshot/research/mechanisms_genetic/snapshots/MG05_fulltext.html"",""atlas/research/mechanisms_genetic/snapshots/MG05_fulltext.html""]","Source registry records document evidence access, not raw biological file availability.",unreviewed_candidate_0.3.0,e5ed84ca9dd92d843302cc60d5f08169c7b7da8e2cd2ddcf3a2fb0fd46192b8a,MG05,unreviewed_candidate_0.3.0:MG05,primary_study,A disease-associated gene desert directs macrophage inflammation through ETS2,https://pmc.ncbi.nlm.nih.gov/articles/PMC11168933/
full_text_primary_methods_results_inspected,research/mechanisms_activation/snapshots/MA_S01_full.txt,10.1084/jem.20182009,True,"[""atlas/candidates/0.3.0/input_snapshot/research/mechanisms_activation/snapshots/MA_S01_full.txt"",""atlas/research/mechanisms_activation/snapshots/MA_S01_full.txt""]","Source registry records document evidence access, not raw biological file availability.",unreviewed_candidate_0.3.0,0510e3dcfe737257c3118f273492e05f76d643896062a8957267eef966cad549,MA-S01,unreviewed_candidate_0.3.0:MA-S01,primary_study,AP-1 activity induced by co-stimulation is required for chromatin opening during T cell activation,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037242/
full_text_primary_methods_results_inspected,research/mechanisms_activation/snapshots/MA_S02_full.txt,10.1016/j.clim.2013.04.014,True,"[""atlas/candidates/0.3.0/input_snapshot/research/mechanisms_activation/snapshots/MA_S02_full.txt"",""atlas/research/mechanisms_activation/snapshots/MA_S02_full.txt""]","Source registry records document evidence access, not raw biological file availability.",unreviewed_candidate_0.3.0,e532abc1ae62a5bfdf846d752ed8913cc4a31ec3365212e0e51d6383d4633741,MA-S02,unreviewed_candidate_0.3.0:MA-S02,primary_study,Differentiating the roles of STAT5B and STAT5A in human CD4+ T cells,https://pmc.ncbi.nlm.nih.gov/articles/PMC4169138/
full_text_primary_methods_results_inspected,research/mechanisms_activation/snapshots/MA_S03_full.txt,10.1038/s41590-020-0784-4,True,"[""atlas/candidates/0.3.0/input_snapshot/research/mechanisms_activation/snapshots/MA_S03_full.txt"",""atlas/research/mechanisms_activation/snapshots/MA_S03_full.txt""]","Source registry records document evidence access, not raw biological file availability.",unreviewed_candidate_0.3.0,9b7f0485c866ffe4363cd6b0b3aebb279b0e705eccbf874779fa4779e2a64e8e,MA-S03,unreviewed_candidate_0.3.0:MA-S03,primary_study,Functional CRISPR dissection of gene networks controlling human regulatory T cell identity,https://pmc.ncbi.nlm.nih.gov/articles/PMC7577958/
full_text_primary_methods_results_inspected,research/mechanisms_activation/snapshots/MA_S04_full.txt,10.3389/fimmu.2021.655122,True,"[""atlas/candidates/0.3.0/input_snapshot/research/mechanisms_activation/snapshots/MA_S04_full.txt"",""atlas/research/mechanisms_activation/snapshots/MA_S04_full.txt""]","Source registry records document evidence access, not raw biological file availability.",unreviewed_candidate_0.3.0,d58269eec27f9e8555e1aaea766e5e091f300fcb277883776cd8ad6538266895,MA-S04,unreviewed_candidate_0.3.0:MA-S04,primary_study,Fast and Efficient Genome Editing of Human FOXP3+ Regulatory T Cells,https://www.frontiersin.org/journals/immunology/articles/10.3389/fimmu.2021.655122/full
full_text_primary_methods_results_inspected,research/mechanisms_activation/snapshots/MA_S05_full.txt,10.1182/blood-2006-02-004747,True,"[""atlas/candidates/0.3.0/input_snapshot/research/mechanisms_activation/snapshots/MA_S05_full.txt"",""atlas/research/mechanisms_activation/snapshots/MA_S05_full.txt""]","Source registry records document evidence access, not raw biological file availability.",unreviewed_candidate_0.3.0,56151f37553491bab0d5afd9a6a92e130477c1cbbb9160f0c9edea40b76510f3,MA-S05,unreviewed_candidate_0.3.0:MA-S05,primary_study,IL-2 regulates FOXP3 expression in human CD4+CD25+ regulatory T cells through a STAT-dependent mechanism and induces the expansion of these cells in vivo,https://pmc.ncbi.nlm.nih.gov/articles/PMC1895505/
partial_primary_article_and_analysis_supplement,research/mechanisms_activation/snapshots/MA_S06_full.txt,10.1038/s41586-025-08795-5,True,"[""atlas/candidates/0.3.0/input_snapshot/research/mechanisms_activation/snapshots/MA_S06_full.txt"",""atlas/research/mechanisms_activation/snapshots/MA_S06_full.txt""]","Source registry records document evidence access, not raw biological file availability.",unreviewed_candidate_0.3.0,c83609107e9fb39e58eb4f9486f2c76e65ca656a9edc24ca01e92893afa5544c,MA-S06,unreviewed_candidate_0.3.0:MA-S06,primary_study,Genome-wide CRISPR screen in human T cells reveals regulators of FOXP3,https://www.nature.com/articles/s41586-025-08795-5
full_text_primary_methods_results_inspected,research/mechanisms_activation/snapshots/MA_S07_full.txt,10.1371/journal.pone.0001581,True,"[""atlas/candidates/0.3.0/input_snapshot/research/mechanisms_activation/snapshots/MA_S07_full.txt"",""atlas/research/mechanisms_activation/snapshots/MA_S07_full.txt""]","Source registry records document evidence access, not raw biological file availability.",unreviewed_candidate_0.3.0,0bbf99005de825e9cee6760d8e217ca610cf7f3a091715c8d7fe69305ad37c99,MA-S07,unreviewed_candidate_0.3.0:MA-S07,primary_study,Negative Feedback Regulation of T Cells via Interleukin-2 and FOXP3 Reciprocity,https://pmc.ncbi.nlm.nih.gov/articles/PMC2265256/
full_text_methods_results_inspected,research/mechanisms_antigen/snapshots/MP_Restifo1996.html,10.1093/jnci/88.2.100,True,"[""atlas/candidates/0.3.0/input_snapshot/research/mechanisms_antigen/snapshots/MP_Restifo1996.html"",""atlas/research/mechanisms_antigen/snapshots/MP_Restifo1996.html""]","Source registry records document evidence access, not raw biological file availability.",unreviewed_candidate_0.3.0,d3c2b5bf1562aa290e430d603f9741c2d0f4980319999d6c9a72a689b16d22e7,MP_S001,unreviewed_candidate_0.3.0:MP_S001,primary_study,Loss of Functional Beta2-Microglobulin in Metastatic Melanomas From Five Patients Receiving Immunotherapy,https://pmc.ncbi.nlm.nih.gov/articles/PMC2248456/
full_text_methods_results_inspected,research/mechanisms_antigen/snapshots/MP_deLaSalle1999.html,10.1172/JCI5687,True,"[""atlas/candidates/0.3.0/input_snapshot/research/mechanisms_antigen/snapshots/MP_deLaSalle1999.html"",""atlas/research/mechanisms_antigen/snapshots/MP_deLaSalle1999.html""]","Source registry records document evidence access, not raw biological file availability.",unreviewed_candidate_0.3.0,ad1c589296cb98baaffa912f88d3a9efef2a2e59add69100a9114dc62c65b3c3,MP_S002,unreviewed_candidate_0.3.0:MP_S002,primary_study,HLA class I deficiencies due to mutations in subunit 1 of the peptide transporter TAP1,https://www.jci.org/articles/view/5687
full_text_methods_results_inspected,research/mechanisms_antigen/snapshots/MP_deLaSalle2002.html,10.1046/j.1365-2249.2002.01862.x,True,"[""atlas/candidates/0.3.0/input_snapshot/research/mechanisms_antigen/snapshots/MP_deLaSalle2002.html"",""atlas/research/mechanisms_antigen/snapshots/MP_deLaSalle2002.html""]","Source registry records document evidence access, not raw biological file availability.",unreviewed_candidate_0.3.0,205b7a1f5b3f73fcf77d3d759fb50d8d1e70837113638bd16ece112113ebc2bc,MP_S003,unreviewed_candidate_0.3.0:MP_S003,primary_study,Asymptomatic deficiency in the peptide transporter associated to antigen processing (TAP),https://pmc.ncbi.nlm.nih.gov/articles/PMC1906261/
full_text_methods_results_inspected,research/mechanisms_antigen/snapshots/MP_Landmann2001.html,10.1084/jem.194.4.379,True,"[""atlas/candidates/0.3.0/input_snapshot/research/mechanisms_antigen/snapshots/MP_Landmann2001.html"",""atlas/research/mechanisms_antigen/snapshots/MP_Landmann2001.html""]","Source registry records document evidence access, not raw biological file availability.",unreviewed_candidate_0.3.0,5fe14728208db35b80e05129195732c8ae7ab84c0803d36a5ff6384f34924ecd,MP_S004,unreviewed_candidate_0.3.0:MP_S004,primary_study,Maturation of Dendritic Cells Is Accompanied by Rapid Transcriptional Silencing of Class II Transactivator (Ciita) Expression,https://pmc.ncbi.nlm.nih.gov/articles/PMC2193505/
full_text_methods_results_inspected,research/mechanisms_antigen/snapshots/MP_ERAP2021.html,10.4049/jimmunol.2100686,True,"[""atlas/candidates/0.3.0/input_snapshot/research/mechanisms_antigen/snapshots/MP_ERAP2021.html"",""atlas/research/mechanisms_antigen/snapshots/MP_ERAP2021.html""]","Source registry records document evidence access, not raw biological file availability.",unreviewed_candidate_0.3.0,0bb28cc238a1c41dacbe730f991af3919701262fdb66f413134cecdca4d85067,MP_S005,unreviewed_candidate_0.3.0:MP_S005,primary_study,ERAP1 Controls the Autoimmune Response against Melanocytes in Psoriasis by Generating the Melanocyte Autoantigen and Regulating its Amount for HLA-C*06:02 Presentation,https://pmc.ncbi.nlm.nih.gov/articles/PMC7611875/
full_text_methods_results_inspected,research/mechanisms_antigen/snapshots/MP_Kuilman2025.html,10.1038/s41467-024-55420-6,True,"[""atlas/candidates/0.3.0/input_snapshot/research/mechanisms_antigen/snapshots/MP_Kuilman2025.html"",""atlas/research/mechanisms_antigen/snapshots/MP_Kuilman2025.html""]","Source registry records document evidence access, not raw biological file availability.",unreviewed_candidate_0.3.0,f27872f9a76a1b9e563227650cb9056ce16e7fc9d92e7ab525b0fb02742ad3fd,MP_S006,unreviewed_candidate_0.3.0:MP_S006,primary_study,Enabling next-generation engineered TCR-T therapies based on high-throughput TCR discovery from diagnostic tumor biopsies,https://www.nature.com/articles/s41467-024-55420-6
full_text_methods_results_inspected,research/mechanisms_antigen/snapshots/MP_He2025.html,10.3390/cells14242002,True,"[""atlas/candidates/0.3.0/input_snapshot/research/mechanisms_antigen/snapshots/MP_He2025.html"",""atlas/research/mechanisms_antigen/snapshots/MP_He2025.html""]","Source registry records document evidence access, not raw biological file availability.",unreviewed_candidate_0.3.0,6c2321c449829422d897a29270aa063e6c84913e53d0313809341aa0a39cc4ea,MP_S007,unreviewed_candidate_0.3.0:MP_S007,primary_study,B Cells Can Trigger the T-Cell-Mediated Autoimmune Response Against Melanocytes in Psoriasis,https://pmc.ncbi.nlm.nih.gov/articles/PMC12732238/
