change_id,prior_id,previous_version,new_version,previous_parameters,new_parameters,reason
CHANGE_PRIOR_G-A006_direction,PRIOR_G-A006_direction,unavailable,0.1.0,unavailable,"{""alpha"":[1.0,1.5,1.0],""categories"":[""increase"",""decrease"",""other""]}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A006_effect_class,PRIOR_G-A006_effect_class,unavailable,0.1.0,unavailable,"{""observed_direction"":""decrease""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A006_existence,PRIOR_G-A006_existence,unavailable,0.1.0,unavailable,"{""alpha"":1.5,""beta"":1.0}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A006_expression,PRIOR_G-A006_expression,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A006_genetic_modifier,PRIOR_G-A006_genetic_modifier,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A006_human_transportability,PRIOR_G-A006_human_transportability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A006_magnitude,PRIOR_G-A006_magnitude,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A006_protein_availability,PRIOR_G-A006_protein_availability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A006_temporal,PRIOR_G-A006_temporal,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A007_context_specific,PRIOR_G-A007_context_specific,unavailable,0.1.0,unavailable,"{""context_id"":""CTX_f0266b3c6e6ce874""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A007_direction,PRIOR_G-A007_direction,unavailable,0.1.0,unavailable,"{""alpha"":[1.0,3.0,1.0],""categories"":[""increase"",""decrease"",""other""]}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A007_effect_class,PRIOR_G-A007_effect_class,unavailable,0.1.0,unavailable,"{""observed_direction"":""decrease""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A007_existence,PRIOR_G-A007_existence,unavailable,0.1.0,unavailable,"{""alpha"":3.0,""beta"":1.0}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A007_expression,PRIOR_G-A007_expression,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A007_genetic_modifier,PRIOR_G-A007_genetic_modifier,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A007_human_transportability,PRIOR_G-A007_human_transportability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A007_magnitude,PRIOR_G-A007_magnitude,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A007_protein_availability,PRIOR_G-A007_protein_availability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A007_temporal,PRIOR_G-A007_temporal,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A008_context_specific,PRIOR_G-A008_context_specific,unavailable,0.1.0,unavailable,"{""context_id"":""CTX_9cb8e83add8a2819""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A008_direction,PRIOR_G-A008_direction,unavailable,0.1.0,unavailable,"{""alpha"":[3.0,1.0,1.0],""categories"":[""increase"",""decrease"",""other""]}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A008_effect_class,PRIOR_G-A008_effect_class,unavailable,0.1.0,unavailable,"{""observed_direction"":""increase""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A008_existence,PRIOR_G-A008_existence,unavailable,0.1.0,unavailable,"{""alpha"":3.0,""beta"":1.0}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A008_expression,PRIOR_G-A008_expression,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A008_genetic_modifier,PRIOR_G-A008_genetic_modifier,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A008_human_transportability,PRIOR_G-A008_human_transportability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A008_magnitude,PRIOR_G-A008_magnitude,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A008_protein_availability,PRIOR_G-A008_protein_availability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A008_temporal,PRIOR_G-A008_temporal,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A009_context_specific,PRIOR_G-A009_context_specific,unavailable,0.1.0,unavailable,"{""context_id"":""CTX_4f993ef7c92b8077""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A009_direction,PRIOR_G-A009_direction,unavailable,0.1.0,unavailable,"{""alpha"":[1.0,3.0,1.0],""categories"":[""increase"",""decrease"",""other""]}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A009_effect_class,PRIOR_G-A009_effect_class,unavailable,0.1.0,unavailable,"{""observed_direction"":""decrease""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A009_existence,PRIOR_G-A009_existence,unavailable,0.1.0,unavailable,"{""alpha"":3.0,""beta"":1.0}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A009_expression,PRIOR_G-A009_expression,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A009_genetic_modifier,PRIOR_G-A009_genetic_modifier,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A009_human_transportability,PRIOR_G-A009_human_transportability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A009_magnitude,PRIOR_G-A009_magnitude,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A009_protein_availability,PRIOR_G-A009_protein_availability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A009_temporal,PRIOR_G-A009_temporal,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A010_context_specific,PRIOR_G-A010_context_specific,unavailable,0.1.0,unavailable,"{""context_id"":""CTX_3134732bc8052fc1""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A010_direction,PRIOR_G-A010_direction,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A010_effect_class,PRIOR_G-A010_effect_class,unavailable,0.1.0,unavailable,"{""observed_direction"":""null""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A010_existence,PRIOR_G-A010_existence,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A010_expression,PRIOR_G-A010_expression,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A010_genetic_modifier,PRIOR_G-A010_genetic_modifier,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A010_human_transportability,PRIOR_G-A010_human_transportability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A010_magnitude,PRIOR_G-A010_magnitude,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A010_protein_availability,PRIOR_G-A010_protein_availability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A010_temporal,PRIOR_G-A010_temporal,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A011_context_specific,PRIOR_G-A011_context_specific,unavailable,0.1.0,unavailable,"{""context_id"":""CTX_f084ceabfafbb9bf""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A011_direction,PRIOR_G-A011_direction,unavailable,0.1.0,unavailable,"{""alpha"":[2.0,1.0,1.0],""categories"":[""increase"",""decrease"",""other""]}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A011_effect_class,PRIOR_G-A011_effect_class,unavailable,0.1.0,unavailable,"{""observed_direction"":""increase""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A011_existence,PRIOR_G-A011_existence,unavailable,0.1.0,unavailable,"{""alpha"":2.0,""beta"":1.0}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A011_expression,PRIOR_G-A011_expression,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A011_genetic_modifier,PRIOR_G-A011_genetic_modifier,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A011_human_transportability,PRIOR_G-A011_human_transportability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A011_magnitude,PRIOR_G-A011_magnitude,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A011_protein_availability,PRIOR_G-A011_protein_availability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A011_temporal,PRIOR_G-A011_temporal,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A012_context_specific,PRIOR_G-A012_context_specific,unavailable,0.1.0,unavailable,"{""context_id"":""CTX_bde6c84fe6d47fe3""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A012_direction,PRIOR_G-A012_direction,unavailable,0.1.0,unavailable,"{""alpha"":[1.0,1.0,2.0],""categories"":[""increase"",""decrease"",""other""]}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A012_effect_class,PRIOR_G-A012_effect_class,unavailable,0.1.0,unavailable,"{""observed_direction"":""association""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A012_existence,PRIOR_G-A012_existence,unavailable,0.1.0,unavailable,"{""alpha"":2.0,""beta"":1.0}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A012_expression,PRIOR_G-A012_expression,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A012_genetic_modifier,PRIOR_G-A012_genetic_modifier,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A012_human_transportability,PRIOR_G-A012_human_transportability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A012_magnitude,PRIOR_G-A012_magnitude,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A012_protein_availability,PRIOR_G-A012_protein_availability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A012_temporal,PRIOR_G-A012_temporal,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A013_context_specific,PRIOR_G-A013_context_specific,unavailable,0.1.0,unavailable,"{""context_id"":""CTX_49ec2e87da99aa79""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A013_direction,PRIOR_G-A013_direction,unavailable,0.1.0,unavailable,"{""alpha"":[1.0,1.5,1.0],""categories"":[""increase"",""decrease"",""other""]}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A013_effect_class,PRIOR_G-A013_effect_class,unavailable,0.1.0,unavailable,"{""observed_direction"":""decrease""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A013_existence,PRIOR_G-A013_existence,unavailable,0.1.0,unavailable,"{""alpha"":1.5,""beta"":1.0}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A013_expression,PRIOR_G-A013_expression,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A013_genetic_modifier,PRIOR_G-A013_genetic_modifier,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A013_human_transportability,PRIOR_G-A013_human_transportability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A013_magnitude,PRIOR_G-A013_magnitude,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A013_protein_availability,PRIOR_G-A013_protein_availability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A013_temporal,PRIOR_G-A013_temporal,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A014_context_specific,PRIOR_G-A014_context_specific,unavailable,0.1.0,unavailable,"{""context_id"":""CTX_9ab3419a34684c47""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A014_direction,PRIOR_G-A014_direction,unavailable,0.1.0,unavailable,"{""alpha"":[1.5,1.0,1.0],""categories"":[""increase"",""decrease"",""other""]}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A014_effect_class,PRIOR_G-A014_effect_class,unavailable,0.1.0,unavailable,"{""observed_direction"":""increase""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A014_existence,PRIOR_G-A014_existence,unavailable,0.1.0,unavailable,"{""alpha"":1.5,""beta"":1.0}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A014_expression,PRIOR_G-A014_expression,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A014_genetic_modifier,PRIOR_G-A014_genetic_modifier,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A014_human_transportability,PRIOR_G-A014_human_transportability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A014_magnitude,PRIOR_G-A014_magnitude,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A014_protein_availability,PRIOR_G-A014_protein_availability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A014_temporal,PRIOR_G-A014_temporal,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A015_context_specific,PRIOR_G-A015_context_specific,unavailable,0.1.0,unavailable,"{""context_id"":""CTX_c3f02f7f07d62123""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A015_direction,PRIOR_G-A015_direction,unavailable,0.1.0,unavailable,"{""alpha"":[1.25,1.0,1.0],""categories"":[""increase"",""decrease"",""other""]}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A015_effect_class,PRIOR_G-A015_effect_class,unavailable,0.1.0,unavailable,"{""observed_direction"":""increase""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A015_existence,PRIOR_G-A015_existence,unavailable,0.1.0,unavailable,"{""alpha"":1.25,""beta"":1.0}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A015_expression,PRIOR_G-A015_expression,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A015_genetic_modifier,PRIOR_G-A015_genetic_modifier,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A015_human_transportability,PRIOR_G-A015_human_transportability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A015_magnitude,PRIOR_G-A015_magnitude,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A015_protein_availability,PRIOR_G-A015_protein_availability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A015_temporal,PRIOR_G-A015_temporal,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A016_context_specific,PRIOR_G-A016_context_specific,unavailable,0.1.0,unavailable,"{""context_id"":""CTX_4c9462b72a11696e""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A016_direction,PRIOR_G-A016_direction,unavailable,0.1.0,unavailable,"{""alpha"":[1.0,1.0,2.0],""categories"":[""increase"",""decrease"",""other""]}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A016_effect_class,PRIOR_G-A016_effect_class,unavailable,0.1.0,unavailable,"{""observed_direction"":""association""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A016_existence,PRIOR_G-A016_existence,unavailable,0.1.0,unavailable,"{""alpha"":2.0,""beta"":1.0}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A016_expression,PRIOR_G-A016_expression,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A016_genetic_modifier,PRIOR_G-A016_genetic_modifier,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A016_human_transportability,PRIOR_G-A016_human_transportability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A016_magnitude,PRIOR_G-A016_magnitude,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A016_protein_availability,PRIOR_G-A016_protein_availability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A016_temporal,PRIOR_G-A016_temporal,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A017_context_specific,PRIOR_G-A017_context_specific,unavailable,0.1.0,unavailable,"{""context_id"":""CTX_f06f874d93de1468""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A017_direction,PRIOR_G-A017_direction,unavailable,0.1.0,unavailable,"{""alpha"":[1.0,1.0,1.5],""categories"":[""increase"",""decrease"",""other""]}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A017_effect_class,PRIOR_G-A017_effect_class,unavailable,0.1.0,unavailable,"{""observed_direction"":""association""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A017_existence,PRIOR_G-A017_existence,unavailable,0.1.0,unavailable,"{""alpha"":1.5,""beta"":1.0}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A017_expression,PRIOR_G-A017_expression,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A017_genetic_modifier,PRIOR_G-A017_genetic_modifier,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A017_human_transportability,PRIOR_G-A017_human_transportability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A017_magnitude,PRIOR_G-A017_magnitude,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A017_protein_availability,PRIOR_G-A017_protein_availability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A017_temporal,PRIOR_G-A017_temporal,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A018_context_specific,PRIOR_G-A018_context_specific,unavailable,0.1.0,unavailable,"{""context_id"":""CTX_6509627fa9e77b28""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A018_direction,PRIOR_G-A018_direction,unavailable,0.1.0,unavailable,"{""alpha"":[1.0,1.0,1.5],""categories"":[""increase"",""decrease"",""other""]}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A018_effect_class,PRIOR_G-A018_effect_class,unavailable,0.1.0,unavailable,"{""observed_direction"":""association""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A018_existence,PRIOR_G-A018_existence,unavailable,0.1.0,unavailable,"{""alpha"":1.5,""beta"":1.0}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A018_expression,PRIOR_G-A018_expression,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A018_genetic_modifier,PRIOR_G-A018_genetic_modifier,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A018_human_transportability,PRIOR_G-A018_human_transportability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A018_magnitude,PRIOR_G-A018_magnitude,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A018_protein_availability,PRIOR_G-A018_protein_availability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A018_temporal,PRIOR_G-A018_temporal,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A019_context_specific,PRIOR_G-A019_context_specific,unavailable,0.1.0,unavailable,"{""context_id"":""CTX_b2eeeacb0fb9b2e1""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A019_direction,PRIOR_G-A019_direction,unavailable,0.1.0,unavailable,"{""alpha"":[1.0,1.0,1.5],""categories"":[""increase"",""decrease"",""other""]}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A019_effect_class,PRIOR_G-A019_effect_class,unavailable,0.1.0,unavailable,"{""observed_direction"":""association""}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A019_existence,PRIOR_G-A019_existence,unavailable,0.1.0,unavailable,"{""alpha"":1.5,""beta"":1.0}",Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A019_expression,PRIOR_G-A019_expression,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A019_genetic_modifier,PRIOR_G-A019_genetic_modifier,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A019_human_transportability,PRIOR_G-A019_human_transportability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A019_magnitude,PRIOR_G-A019_magnitude,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A019_protein_availability,PRIOR_G-A019_protein_availability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A019_temporal,PRIOR_G-A019_temporal,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A020_context_specific,PRIOR_G-A020_context_specific,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A020_direction,PRIOR_G-A020_direction,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A020_effect_class,PRIOR_G-A020_effect_class,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A020_existence,PRIOR_G-A020_existence,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A020_expression,PRIOR_G-A020_expression,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A020_genetic_modifier,PRIOR_G-A020_genetic_modifier,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A020_human_transportability,PRIOR_G-A020_human_transportability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A020_magnitude,PRIOR_G-A020_magnitude,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A020_protein_availability,PRIOR_G-A020_protein_availability,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
CHANGE_PRIOR_G-A020_temporal,PRIOR_G-A020_temporal,unavailable,0.1.0,unavailable,{},Greenfield initial evidence-derived parameter record; no inherited statistical prior.
