inventory_id,uniprot_accession,entry_name,gene_symbol,gene_aliases,protein_names,species,taxon_id,resource_annotation_status,inventory_status,query_id,keyword_ids,go_ids,source_url,snapshot_path,snapshot_sha256,biological_evidence_status
CYT_P09919,P09919,CSF3_HUMAN,CSF3,CSF3 C17orf33 GCSF,Granulocyte colony-stimulating factor (G-CSF) (Pluripoietin) (Filgrastim) (Lenograstim),Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0002; KW-0025; KW-0202; KW-0903; KW-1015; KW-0325; KW-0339; KW-0582; KW-1267; KW-1185; KW-0964; KW-0732,GO:0005125; GO:0005130; GO:0005576; GO:0006955; GO:0008083; GO:0008284; GO:0019221; GO:0019899; GO:0030225; GO:0030838; GO:0030851; GO:0038158; GO:0043202; GO:0045471; GO:0045639; GO:0045944; GO:0051897; GO:0071222; GO:0071345; GO:0071682; GO:0110053,https://www.uniprot.org/uniprotkb/P09919,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_P0DY56,P0DY56,IFNA1_HUMAN,IFNA1,IFNA1,Interferon alpha-1 (IFN-alpha-1) (Interferon alpha-D) (LeIF D),Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0002; KW-0051; KW-0202; KW-0903; KW-1015; KW-1185; KW-0964; KW-0732,GO:0005126; GO:0005576; GO:0006952,https://www.uniprot.org/uniprotkb/P0DY56,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_P10145,P10145,IL8_HUMAN,CXCL8,CXCL8 IL8,Interleukin-8 (IL-8) (C-X-C motif chemokine 8) (Chemokine (C-X-C motif) ligand 8) (Emoctakin) (Granulocyte chemotactic protein 1) (GCP-1) (Monocyte-derived neutrophil chemotactic factor) (MDNCF) (Monocyte-derived neutrophil-activating peptide) (MONAP) (Neutrophil-activating protein 1) (NAP-1) (Protein 3-10C) (T-cell chemotactic factor) [Cleaved into: MDNCF-a (GCP/IL-8 protein IV) (IL8/NAP1 form I); Interleukin-8 ((Ala-IL-8)77) (GCP/IL-8 protein II) (IL-8(1-77)) (IL8/NAP1 form II) (MDNCF-b); IL-8(5-77); IL-8(6-77) ((Ser-IL-8)72) (GCP/IL-8 protein I) (IL8/NAP1 form III) (Lymphocyte-derived neutrophil-activating factor) (LYNAP) (MDNCF-c) (Neutrophil-activating factor) (NAF); IL-8(7-77) (GCP/IL-8 protein V) (IL8/NAP1 form IV); IL-8(8-77) (GCP/IL-8 protein VI) (IL8/NAP1 form V); IL-8(9-77) (GCP/IL-8 protein III) (IL8/NAP1 form VI)],Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0002; KW-0145; KW-0164; KW-0202; KW-0903; KW-1015; KW-0395; KW-1267; KW-1185; KW-0964; KW-0732,GO:0001525; GO:0002237; GO:0005153; GO:0005576; GO:0006935; GO:0006954; GO:0007165; GO:0007186; GO:0007204; GO:0008009; GO:0008201; GO:0008285; GO:0010628; GO:0010629; GO:0016020; GO:0019722; GO:0030155; GO:0030593; GO:0031623; GO:0032642; GO:0034976; GO:0035556; GO:0042119; GO:0044344; GO:0045091; GO:0045236; GO:0045730; GO:0045744; GO:0045766; GO:0048566; GO:0050920; GO:0050930; GO:0060354; GO:0061844; GO:0071222; GO:0071347; GO:0071356; GO:0090023; GO:0097648; GO:2000535,https://www.uniprot.org/uniprotkb/P10145,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_P10147,P10147,CCL3_HUMAN,CCL3,CCL3 G0S19-1 MIP1A SCYA3,C-C motif chemokine 3 (G0/G1 switch regulatory protein 19-1) (Macrophage inflammatory protein 1-alpha) (MIP-1-alpha) (PAT 464.1) (SIS-beta) (Small-inducible cytokine A3) (Tonsillar lymphocyte LD78 alpha protein) [Cleaved into: MIP-1-alpha(4-69) (LD78-alpha(4-69))],Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0002; KW-0145; KW-0202; KW-0903; KW-1015; KW-0395; KW-1267; KW-1185; KW-0964; KW-0732,GO:0000165; GO:0001649; GO:0001775; GO:0002548; GO:0004672; GO:0005576; GO:0005737; GO:0005829; GO:0006816; GO:0006874; GO:0006887; GO:0006935; GO:0006954; GO:0007010; GO:0007267; GO:0008009; GO:0008360; GO:0009636; GO:0010628; GO:0010629; GO:0010818; GO:0014808; GO:0016004; GO:0016301; GO:0019722; GO:0023052; GO:0030335; GO:0030502; GO:0030593; GO:0031726; GO:0031730; GO:0032731; GO:0032760; GO:0042056; GO:0042802; GO:0043308; GO:0043525; GO:0043615; GO:0043922; GO:0045671; GO:0048020; GO:0048245; GO:0048246; GO:0048247; GO:0050729; GO:0050795; GO:0050850; GO:0051897; GO:0051928; GO:0051930; GO:0060326; GO:0061844; GO:0070098; GO:0070374; GO:0070723; GO:0071346; GO:0071347; GO:0071356; GO:0071621; GO:0090280; GO:1903980; GO:1904141; GO:2000503,https://www.uniprot.org/uniprotkb/P10147,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_P10451,P10451,OSTP_HUMAN,SPP1,SPP1 BNSP OPN PSEC0156,Osteopontin (Bone sialoprotein 1) (Nephropontin) (Secreted phosphoprotein 1) (SPP-1) (Urinary stone protein) (Uropontin),Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0002; KW-0025; KW-0091; KW-0130; KW-0202; KW-0903; KW-0325; KW-0597; KW-0654; KW-1267; KW-1185; KW-0964; KW-0730; KW-0732,GO:0001649; GO:0005178; GO:0005509; GO:0005576; GO:0005788; GO:0005794; GO:0006710; GO:0007155; GO:0007566; GO:0030282; GO:0033280; GO:0036005; GO:0036094; GO:0045177; GO:0045780; GO:0045893; GO:0046697; GO:0048471; GO:0048545; GO:0048685; GO:0050840; GO:0055074; GO:0070062; GO:0071394; GO:1904612; GO:2000866,https://www.uniprot.org/uniprotkb/P10451,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_P10600,P10600,TGFB3_HUMAN,TGFB3,TGFB3,Transforming growth factor beta-3 proprotein [Cleaved into: Latency-associated peptide (LAP); Transforming growth factor beta-3 (TGF-beta-3)],Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0002; KW-0025; KW-0122; KW-0165; KW-0225; KW-1015; KW-0272; KW-0325; KW-0339; KW-0488; KW-0497; KW-1267; KW-1185; KW-0964; KW-0732,GO:0001666; GO:0001701; GO:0005114; GO:0005125; GO:0005576; GO:0005886; GO:0007179; GO:0007435; GO:0007507; GO:0008083; GO:0008284; GO:0008285; GO:0010718; GO:0010936; GO:0030879; GO:0031012; GO:0031093; GO:0032570; GO:0032967; GO:0034713; GO:0034714; GO:0042127; GO:0042476; GO:0042704; GO:0042802; GO:0043065; GO:0043524; GO:0045216; GO:0045893; GO:0045944; GO:0048286; GO:0050431; GO:0050714; GO:0051491; GO:0051496; GO:0060325; GO:0060391; GO:0062009; GO:0070483; GO:0099126; GO:1904706; GO:1905075,https://www.uniprot.org/uniprotkb/P10600,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_P10720,P10720,PF4V_HUMAN,PF4V1,PF4V1 CXCL4V1 SCYB4V1,Platelet factor 4 variant (C-X-C motif chemokine 4 variant) (CXCL4L1) (PF4alt) (PF4var1) [Cleaved into: Platelet factor 4 variant(4-74); Platelet factor 4 variant(5-74); Platelet factor 4 variant(6-74)],Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0002; KW-0202; KW-0903; KW-1015; KW-0325; KW-0358; KW-0654; KW-1267; KW-1185; KW-0964; KW-0732,GO:0005576; GO:0006954; GO:0008009; GO:0030593; GO:0045236; GO:0061844; GO:0071222,https://www.uniprot.org/uniprotkb/P10720,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_P12643,P12643,BMP2_HUMAN,BMP2,BMP2 BMP2A,Bone morphogenetic protein 2 (BMP-2) (Bone morphogenetic protein 2A) (BMP-2A),Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0002; KW-0891; KW-0165; KW-0202; KW-0217; KW-0221; KW-0225; KW-1015; KW-0242; KW-0325; KW-0339; KW-0892; KW-0582; KW-0597; KW-1267; KW-1185; KW-0964; KW-0732,GO:0000122; GO:0001501; GO:0001649; GO:0001658; GO:0001666; GO:0001701; GO:0001837; GO:0001934; GO:0002062; GO:0003007; GO:0003129; GO:0003133; GO:0003176; GO:0003181; GO:0003203; GO:0003210; GO:0003272; GO:0003331; GO:0005102; GO:0005125; GO:0005576; GO:0006355; GO:0006879; GO:0006954; GO:0007219; GO:0007267; GO:0007507; GO:0008083; GO:0008284; GO:0008285; GO:0009887; GO:0009986; GO:0010467; GO:0010628; GO:0010629; GO:0010718; GO:0010894; GO:0010922; GO:0019211; GO:0021537; GO:0021978; GO:0030177; GO:0030282; GO:0030316; GO:0030335; GO:0030501; GO:0030509; GO:0030512; GO:0032348; GO:0032991; GO:0033690; GO:0035051; GO:0035054; GO:0035360; GO:0039706; GO:0042475; GO:0042482; GO:0043065; GO:0043410; GO:0043569; GO:0045165; GO:0045599; GO:0045600; GO:0045666; GO:0045778; GO:0045786; GO:0045892; GO:0045893; GO:0045944; GO:0048662; GO:0048711; GO:0048762; GO:0048839; GO:0051042; GO:0055007; GO:0055008; GO:0060039; GO:0060128; GO:0060129; GO:0060317; GO:0060348; GO:0060391; GO:0060426; GO:0060485; GO:0061036; GO:0070374; GO:0070700; GO:0070724; GO:0071773; GO:0072138; GO:0090090; GO:1900159; GO:1900745; GO:1901331; GO:1902895; GO:1905072; GO:1905222; GO:2000065; GO:2000726,https://www.uniprot.org/uniprotkb/P12643,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_P12644,P12644,BMP4_HUMAN,BMP4,BMP4 BMP2B DVR4,Bone morphogenetic protein 4 (BMP-4) (Bone morphogenetic protein 2B) (BMP-2B),Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0891; KW-0165; KW-0202; KW-0217; KW-0221; KW-0225; KW-1015; KW-0272; KW-0325; KW-0339; KW-1013; KW-0892; KW-0597; KW-1267; KW-1185; KW-0964; KW-0732,GO:0000122; GO:0001649; GO:0001657; GO:0001658; GO:0001822; GO:0001823; GO:0001934; GO:0001938; GO:0001958; GO:0002043; GO:0002062; GO:0002244; GO:0002320; GO:0003007; GO:0003129; GO:0003139; GO:0003148; GO:0003149; GO:0003163; GO:0003180; GO:0003184; GO:0003197; GO:0003279; GO:0003323; GO:0005125; GO:0005576; GO:0005788; GO:0007498; GO:0008083; GO:0008201; GO:0008284; GO:0008285; GO:0009791; GO:0010453; GO:0010467; GO:0010628; GO:0010629; GO:0010718; GO:0021537; GO:0030224; GO:0030225; GO:0030501; GO:0030509; GO:0030513; GO:0032092; GO:0032967; GO:0033085; GO:0033088; GO:0035990; GO:0035993; GO:0039706; GO:0042056; GO:0042306; GO:0042476; GO:0043065; GO:0043068; GO:0045603; GO:0045606; GO:0045662; GO:0045669; GO:0045778; GO:0045786; GO:0045839; GO:0045843; GO:0045892; GO:0045893; GO:0045944; GO:0048286; GO:0048392; GO:0048661; GO:0048745; GO:0048863; GO:0050679; GO:0055007; GO:0055020; GO:0060391; GO:0060425; GO:0060426; GO:0060433; GO:0060438; GO:0060441; GO:0060502; GO:0060503; GO:0060976; GO:0061036; GO:0061047; GO:0061626; GO:0070244; GO:0070700; GO:0071773; GO:0072104; GO:0072125; GO:0072179; GO:0072197; GO:0072200; GO:0090191; GO:0090194; GO:1900182; GO:1900745; GO:1901331; GO:1902894; GO:1904706; GO:1904753; GO:1905312; GO:2000005; GO:2000007; GO:2000636; GO:2001237,https://www.uniprot.org/uniprotkb/P12644,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_P12645,P12645,BMP3_HUMAN,BMP3,BMP3 BMP3A,Bone morphogenetic protein 3 (BMP-3) (Bone morphogenetic protein 3A) (BMP-3A) (Osteogenin),Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0002; KW-0891; KW-0165; KW-0202; KW-0217; KW-0221; KW-1015; KW-0325; KW-0339; KW-0892; KW-1267; KW-1185; KW-0964; KW-0732,GO:0001501; GO:0001649; GO:0005102; GO:0005125; GO:0007178; GO:0007267; GO:0008083; GO:0030279; GO:0070062; GO:0070700,https://www.uniprot.org/uniprotkb/P12645,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_P13232,P13232,IL7_HUMAN,IL7,IL7,Interleukin-7 (IL-7),Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0002; KW-0025; KW-0202; KW-0225; KW-1015; KW-0325; KW-0339; KW-1185; KW-0964; KW-0732,GO:0001961; GO:0005125; GO:0005139; GO:0005576; GO:0006959; GO:0007267; GO:0008083; GO:0008284; GO:0009887; GO:0019221; GO:0030890; GO:0031012; GO:0032722; GO:0038111; GO:0043066; GO:0045453; GO:0045582,https://www.uniprot.org/uniprotkb/P13232,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_P13236,P13236,CCL4_HUMAN,CCL4,CCL4 LAG1 MIP1B SCYA4,C-C motif chemokine 4 (G-26 T-lymphocyte-secreted protein) (HC21) (Lymphocyte activation gene 1 protein) (LAG-1) (MIP-1-beta(1-69)) (Macrophage inflammatory protein 1-beta) (MIP-1-beta) (PAT 744) (Protein H400) (SIS-gamma) (Small-inducible cytokine A4) (T-cell activation protein 2) (ACT-2) [Cleaved into: MIP-1-beta(3-69)],Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0002; KW-0145; KW-0202; KW-1015; KW-0395; KW-1267; KW-1185; KW-0964; KW-0732,GO:0005125; GO:0005576; GO:0006954; GO:0006955; GO:0007155; GO:0007163; GO:0007165; GO:0007267; GO:0008009; GO:0009615; GO:0009636; GO:0030335; GO:0031726; GO:0031730; GO:0042802; GO:0043922; GO:0048020; GO:0048245; GO:0050850; GO:0051928; GO:0061844; GO:0070098; GO:2000503,https://www.uniprot.org/uniprotkb/P13236,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_P13497,P13497,BMP1_HUMAN,BMP1,BMP1 PCOLC,Bone morphogenetic protein 1 (BMP-1) (EC 3.4.24.19) (Mammalian tolloid protein) (mTld) (Procollagen C-proteinase) (PCP),Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0002; KW-0025; KW-0106; KW-0891; KW-0165; KW-0202; KW-0217; KW-0221; KW-0225; KW-1015; KW-0245; KW-0272; KW-0325; KW-0333; KW-0339; KW-0378; KW-0479; KW-0482; KW-0488; KW-0892; KW-1065; KW-0645; KW-1267; KW-1185; KW-0677; KW-0964; KW-0732; KW-0862; KW-0865,GO:0001501; GO:0001502; GO:0004222; GO:0004252; GO:0005509; GO:0005576; GO:0005794; GO:0006508; GO:0008233; GO:0008237; GO:0008270; GO:0009953; GO:0016485; GO:0030199; GO:0031982; GO:0042802; GO:0061036,https://www.uniprot.org/uniprotkb/P13497,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_P13500,P13500,CCL2_HUMAN,CCL2,CCL2 MCP1 SCYA2,C-C motif chemokine 2 (HC11) (Monocyte chemoattractant protein 1) (Monocyte chemotactic and activating factor) (MCAF) (Monocyte chemotactic protein 1) (MCP-1) (Monocyte secretory protein JE) (Small-inducible cytokine A2),Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0002; KW-0145; KW-0202; KW-0903; KW-1015; KW-0325; KW-0395; KW-1267; KW-0873; KW-1185; KW-0964; KW-0732,GO:0001525; GO:0002548; GO:0004672; GO:0005102; GO:0005576; GO:0006468; GO:0006935; GO:0006954; GO:0006959; GO:0007010; GO:0007155; GO:0007165; GO:0007166; GO:0007186; GO:0007187; GO:0007204; GO:0007259; GO:0008009; GO:0008360; GO:0009617; GO:0009887; GO:0010628; GO:0010759; GO:0016020; GO:0019079; GO:0019221; GO:0019233; GO:0019725; GO:0030335; GO:0031727; GO:0034351; GO:0035684; GO:0038148; GO:0042056; GO:0042379; GO:0043524; GO:0043615; GO:0044344; GO:0048020; GO:0048245; GO:0048246; GO:0050870; GO:0051968; GO:0061844; GO:0070098; GO:0071222; GO:0071346; GO:0071347; GO:0071356; GO:0090280; GO:1900451; GO:1905563; GO:2000134; GO:2000353; GO:2000427; GO:2000502,https://www.uniprot.org/uniprotkb/P13500,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_P13501,P13501,CCL5_HUMAN,CCL5,CCL5 D17S136E SCYA5,C-C motif chemokine 5 (EoCP) (Eosinophil chemotactic cytokine) (SIS-delta) (Small-inducible cytokine A5) (T cell-specific protein P228) (TCP228) (T-cell-specific protein RANTES) [Cleaved into: RANTES(3-68); RANTES(4-68)],Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0002; KW-0145; KW-0202; KW-0903; KW-1015; KW-0325; KW-0395; KW-0558; KW-1267; KW-1185; KW-0964; KW-0732,GO:0002407; GO:0002548; GO:0002676; GO:0004435; GO:0004672; GO:0005576; GO:0005737; GO:0006816; GO:0006874; GO:0006887; GO:0006935; GO:0006954; GO:0007159; GO:0007186; GO:0007267; GO:0008009; GO:0009615; GO:0009636; GO:0010759; GO:0010820; GO:0014911; GO:0016004; GO:0016020; GO:0030298; GO:0030335; GO:0031583; GO:0031726; GO:0031729; GO:0031730; GO:0032008; GO:0033634; GO:0034112; GO:0035689; GO:0042056; GO:0042102; GO:0042119; GO:0042379; GO:0042802; GO:0042803; GO:0043922; GO:0044344; GO:0045070; GO:0045071; GO:0045089; GO:0045744; GO:0045745; GO:0045785; GO:0045948; GO:0046817; GO:0048020; GO:0048245; GO:0048246; GO:0048661; GO:0050796; GO:0050863; GO:0051897; GO:0051928; GO:0061844; GO:0070098; GO:0070233; GO:0070234; GO:0071346; GO:0071347; GO:0071356; GO:0090026; GO:0097696; GO:0098586; GO:0150078; GO:1904894; GO:2000110; GO:2000406; GO:2000503,https://www.uniprot.org/uniprotkb/P13501,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_P13521,P13521,SCG2_HUMAN,SCG2,SCG2 CHGC,Secretogranin-2 (Chromogranin-C) (Secretogranin II) (SgII) [Cleaved into: Secretoneurin (SN); Manserin],Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0106; KW-0165; KW-0325; KW-0597; KW-1267; KW-1185; KW-0964; KW-0732; KW-0765,GO:0000165; GO:0001525; GO:0001937; GO:0001938; GO:0005125; GO:0005576; GO:0005788; GO:0006954; GO:0009306; GO:0030141; GO:0035556; GO:0042056; GO:0043542; GO:0048245; GO:0050918; GO:0050930; GO:0098992; GO:2000352; GO:2001237,https://www.uniprot.org/uniprotkb/P13521,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_P13725,P13725,ONCM_HUMAN,OSM,OSM,Oncostatin-M (OSM),Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0002; KW-0165; KW-0202; KW-0903; KW-1015; KW-0325; KW-0341; KW-0497; KW-1267; KW-1185; KW-0964; KW-0732,GO:0002675; GO:0005125; GO:0005147; GO:0005576; GO:0006955; GO:0008083; GO:0008283; GO:0008284; GO:0008285; GO:0032740; GO:0033138; GO:0038165; GO:0042531; GO:0043410; GO:0045944; GO:0046888; GO:0050729; GO:0050731; GO:0051897; GO:1902036,https://www.uniprot.org/uniprotkb/P13725,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_P14174,P14174,MIF_HUMAN,MIF,MIF GLIF MMIF,Macrophage migration inhibitory factor (MIF) (EC 5.3.2.1) (Glycosylation-inhibiting factor) (GIF) (L-dopachrome isomerase) (L-dopachrome tautomerase) (EC 5.3.3.12) (Phenylpyruvate tautomerase),Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0002; KW-0007; KW-0202; KW-0963; KW-0903; KW-0391; KW-0395; KW-0399; KW-0413; KW-1267; KW-1185; KW-0964,GO:0001516; GO:0001819; GO:0002020; GO:0002906; GO:0004167; GO:0005125; GO:0005126; GO:0005576; GO:0005737; GO:0005829; GO:0005886; GO:0007166; GO:0008284; GO:0009986; GO:0010629; GO:0010760; GO:0019752; GO:0030336; GO:0030890; GO:0031666; GO:0031982; GO:0032308; GO:0032760; GO:0033033; GO:0034774; GO:0042056; GO:0042327; GO:0042802; GO:0043030; GO:0043066; GO:0043518; GO:0045089; GO:0048146; GO:0050178; GO:0061081; GO:0070062; GO:0070207; GO:0070374; GO:0090238; GO:0141163; GO:1902166; GO:1904813; GO:2000343; GO:2000773,https://www.uniprot.org/uniprotkb/P14174,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_P15018,P15018,LIF_HUMAN,LIF,LIF HILDA,Leukemia inhibitory factor (LIF) (Differentiation-stimulating factor) (D factor) (Melanoma-derived LPL inhibitor) (MLPLI) (Emfilermin),Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0002; KW-0025; KW-0202; KW-0903; KW-1015; KW-0325; KW-0339; KW-0582; KW-1267; KW-1185; KW-0964; KW-0732,GO:0005102; GO:0005125; GO:0005146; GO:0005576; GO:0005829; GO:0006955; GO:0008083; GO:0008284; GO:0017145; GO:0030225; GO:0033138; GO:0033630; GO:0043410; GO:0045595; GO:0045651; GO:0045944; GO:0046888; GO:0048861; GO:0050731; GO:0072108; GO:0072307; GO:0097696; GO:1904894,https://www.uniprot.org/uniprotkb/P15018,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_P15248,P15248,IL9_HUMAN,IL9,IL9,Interleukin-9 (IL-9) (Cytokine P40) (T-cell growth factor P40),Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0002; KW-0202; KW-0325; KW-0339; KW-0873; KW-1185; KW-0964; KW-0732,GO:0005125; GO:0005140; GO:0005576; GO:0006954; GO:0006955; GO:0008083; GO:0008284; GO:0030307; GO:0032754; GO:0038113,https://www.uniprot.org/uniprotkb/P15248,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
CYT_P15514,P15514,AREG_HUMAN,AREG,AREG AREGB SDGF,Amphiregulin (AR) (Colorectum cell-derived growth factor) (CRDGF),Homo sapiens,9606,reviewed,resource_annotated_candidate,CYTINV_REVIEWED,KW-0002; KW-0202; KW-0903; KW-1015; KW-0245; KW-0325; KW-0339; KW-0472; KW-1267; KW-1185; KW-0732; KW-0812; KW-1133,GO:0005154; GO:0005576; GO:0005634; GO:0005789; GO:0007173; GO:0007186; GO:0007267; GO:0008083; GO:0008284; GO:0009986; GO:0010838; GO:0012507; GO:0014009; GO:0030297; GO:0030669; GO:0031175; GO:0033116; GO:0038134; GO:0042327; GO:0042542; GO:0043434; GO:0045668; GO:0048018; GO:0051384; GO:0051591,https://www.uniprot.org/uniprotkb/P15514,research/cytokine_inventory/snapshots/uniprot_reviewed.tsv,27e647ab7eec68643294c2c8815bf8109612fb0196fd4861053951913a888d6c,inventory_only_no_assertion_or_prior
